				
235	,	16	,	0	,	1	,	3	,	2	,	2		
236	,	17	,	0	,	5	,	5	,	5	,	4		
237	,	16	,	0	,	1	,	1	,	1	,	5		
238	,	17	,	0	,	1	,	1	,	1	,	3		
239	,	18	,	1	,	3	,	5	,	4	,	2		
240	,	17	,	0	,	1	,	4	,	2.5	,	5		
241	,	17	,	0	,	2	,	3	,	2.5	,	4		
242	,	16	,	0	,	1	,	1	,	1	,	3		
243	,	16	,	0	,	1	,	2	,	1.5	,	5		
244	,	18	,	0	,	1	,	1	,	1	,	3		
245	,	16	,	0	,	1	,	1	,	1	,	4		
246	,	17	,	0	,	1	,	1	,	1	,	2		
247	,	22	,	3	,	5	,	5	,	5	,	1		
248	,	18	,	1	,	1	,	3	,	2	,	5		
249	,	16	,	0	,	2	,	4	,	3	,	5		
250	,	18	,	1	,	2	,	4	,	3	,	5		
251	,	16	,	0	,	1	,	3	,	2	,	2		
252	,	18	,	1	,	2	,	5	,	3.5	,	5		
253	,	16	,	0	,	1	,	3	,	2	,	3		
254	,	17	,	0	,	2	,	4	,	3	,	5		
255	,	17	,	1	,	1	,	2	,	1.5	,	5		
256	,	17	,	0	,	1	,	1	,	1	,	4		
257	,	19	,	0	,	1	,	1	,	1	,	1		
258	,	18	,	0	,	1	,	2	,	1.5	,	4		
259	,	17	,	0	,	1	,	1	,	1	,	2		
260	,	18	,	0	,	1	,	3	,	2	,	2		
261	,	18	,	0	,	1	,	1	,	1	,	3		
262	,	18	,	0	,	1	,	1	,	1	,	3		
263	,	17	,	0	,	1	,	1	,	1	,	4		
264	,	18	,	0	,	1	,	1	,	1	,	3		
265	,	18	,	0	,	3	,	4	,	3.5	,	1		
266	,	17	,	0	,	3	,	4	,	3.5	,	5		
267	,	18	,	0	,	2	,	2	,	2	,	4		
268	,	18	,	0	,	1	,	3	,	2	,	5		
269	,	18	,	0	,	1	,	2	,	1.5	,	3		
270	,	19	,	2	,	3	,	3	,	3	,	5		
271	,	18	,	0	,	1	,	3	,	2	,	2		
272	,	18	,	0	,	1	,	1	,	1	,	3		
273	,	17	,	0	,	2	,	2	,	2	,	1		
274	,	17	,	0	,	1	,	1	,	1	,	1		
275	,	17	,	0	,	2	,	3	,	2.5	,	5		
276	,	18	,	0	,	1	,	1	,	1	,	5		
277	,	18	,	0	,	1	,	4	,	2.5	,	3		
278	,	18	,	1	,	1	,	1	,	1	,	4		
279	,	18	,	0	,	1	,	2	,	1.5	,	1		
280	,	17	,	0	,	2	,	4	,	3	,	5		
281	,	17	,	1	,	3	,	4	,	3.5	,	3		
282	,	18	,	0	,	1	,	1	,	1	,	3		
283	,	18	,	0	,	1	,	1	,	1	,	4		
284	,	17	,	0	,	1	,	2	,	1.5	,	5		
285	,	17	,	0	,	1	,	2	,	1.5	,	4		
286	,	18	,	0	,	1	,	2	,	1.5	,	2		
287	,	17	,	0	,	1	,	1	,	1	,	3		
288	,	18	,	0	,	1	,	3	,	2	,	2		
289	,	18	,	0	,	1	,	1	,	1	,	2		
290	,	18	,	0	,	1	,	4	,	2.5	,	5		
291	,	17	,	0	,	1	,	2	,	1.5	,	3		
292	,	18	,	1	,	1	,	1	,	1	,	5		
293	,	17	,	0	,	1	,	1	,	1	,	3		
294	,	18	,	0	,	1	,	1	,	1	,	4		
295	,	17	,	0	,	1	,	3	,	2	,	5		
296	,	19	,	0	,	2	,	3	,	2.5	,	2		
297	,	18	,	0	,	1	,	2	,	1.5	,	2		
298	,	18	,	0	,	1	,	1	,	1	,	3		
299	,	18	,	0	,	2	,	2	,	2	,	1		
300	,	18	,	0	,	1	,	1	,	1	,	4		
301	,	17	,	0	,	2	,	2	,	2	,	5		
302	,	17	,	0	,	1	,	1	,	1	,	3		
303	,	17	,	0	,	1	,	2	,	1.5	,	5		
304	,	19	,	1	,	1	,	1	,	1	,	3		
305	,	18	,	1	,	1	,	1	,	1	,	3		
306	,	20	,	0	,	1	,	1	,	1	,	5		
307	,	19	,	1	,	1	,	1	,	1	,	4		
308	,	19	,	1	,	1	,	2	,	1.5	,	5		
309	,	19	,	1	,	1	,	3	,	2	,	3		
310	,	19	,	1	,	2	,	2	,	2	,	3		
311	,	19	,	0	,	1	,	1	,	1	,	2		
312	,	19	,	1	,	2	,	2	,	2	,	4		
313	,	19	,	1	,	1	,	2	,	1.5	,	1		
314	,	19	,	2	,	1	,	1	,	1	,	3		
315	,	19	,	1	,	1	,	1	,	1	,	3		
316	,	18	,	0	,	1	,	2	,	1.5	,	1		
317	,	18	,	0	,	1	,	1	,	1	,	5		
318	,	17	,	0	,	2	,	5	,	3.5	,	5		
319	,	18	,	0	,	3	,	3	,	3	,	5		
320	,	17	,	0	,	1	,	2	,	1.5	,	5		
321	,	17	,	0	,	1	,	1	,	1	,	3		
322	,	17	,	0	,	2	,	2	,	2	,	3		
323	,	17	,	0	,	2	,	3	,	2.5	,	5		
324	,	17	,	0	,	2	,	3	,	2.5	,	2		
325	,	18	,	0	,	2	,	2	,	2	,	3		
326	,	17	,	0	,	3	,	5	,	4	,	5		
327	,	17	,	0	,	5	,	5	,	5	,	4		
328	,	17	,	0	,	1	,	3	,	2	,	4		
329	,	17	,	0	,	1	,	2	,	1.5	,	4		
330	,	18	,	0	,	2	,	4	,	3	,	5		
331	,	17	,	0	,	1	,	1	,	1	,	5		
332	,	18	,	0	,	1	,	1	,	1	,	4		
333	,	18	,	0	,	1	,	1	,	1	,	2		
334	,	18	,	0	,	1	,	1	,	1	,	4		
335	,	17	,	0	,	1	,	3	,	2	,	5		
336	,	19	,	1	,	1	,	2	,	1.5	,	5		
337	,	17	,	0	,	2	,	3	,	2.5	,	2		
338	,	18	,	0	,	1	,	1	,	1	,	1		
339	,	17	,	0	,	2	,	3	,	2.5	,	2		
340	,	19	,	1	,	1	,	3	,	2	,	3		
341	,	18	,	1	,	2	,	2	,	2	,	2		
342	,	18	,	0	,	1	,	3	,	2	,	5		
343	,	17	,	1	,	1	,	2	,	1.5	,	4		
344	,	18	,	0	,	1	,	2	,	1.5	,	3		
345	,	18	,	0	,	2	,	3	,	2.5	,	1		
346	,	18	,	0	,	1	,	2	,	1.5	,	4		
347	,	18	,	0	,	2	,	3	,	2.5	,	5		
348	,	17	,	0	,	1	,	3	,	2	,	4		
349	,	18	,	1	,	5	,	5	,	5	,	5		
350	,	19	,	3	,	3	,	3	,	3	,	2		
351	,	17	,	0	,	2	,	3	,	2.5	,	3		
352	,	18	,	1	,	2	,	3	,	2.5	,	3		
353	,	19	,	1	,	3	,	3	,	3	,	5		
354	,	17	,	0	,	1	,	3	,	2	,	2		
355	,	18	,	0	,	1	,	1	,	1	,	5		
356	,	17	,	0	,	1	,	2	,	1.5	,	5		
357	,	17	,	0	,	1	,	2	,	1.5	,	5		
358	,	18	,	0	,	1	,	2	,	1.5	,	3		
359	,	18	,	0	,	1	,	1	,	1	,	4		
360	,	18	,	0	,	1	,	4	,	2.5	,	5		
361	,	18	,	1	,	2	,	3	,	2.5	,	5		
362	,	18	,	0	,	1	,	3	,	2	,	3		
363	,	17	,	0	,	1	,	1	,	1	,	1		
364	,	17	,	0	,	1	,	2	,	1.5	,	3		
365	,	18	,	0	,	2	,	4	,	3	,	3		
366	,	18	,	0	,	2	,	2	,	2	,	5		
367	,	17	,	1	,	1	,	2	,	1.5	,	1		
368	,	18	,	0	,	1	,	2	,	1.5	,	4		
369	,	18	,	0	,	4	,	2	,	3	,	5		
370	,	19	,	2	,	1	,	1	,	1	,	3		
371	,	18	,	0	,	2	,	3	,	2.5	,	3		
372	,	17	,	0	,	1	,	1	,	1	,	3		
373	,	17	,	0	,	1	,	3	,	2	,	1		
374	,	18	,	0	,	1	,	1	,	1	,	1		
375	,	18	,	0	,	1	,	2	,	1.5	,	4		
376	,	20	,	2	,	1	,	1	,	1	,	3		
377	,	18	,	0	,	3	,	4	,	3.5	,	2		
378	,	18	,	0	,	1	,	2	,	1.5	,	1		
379	,	17	,	0	,	2	,	3	,	2.5	,	1		
380	,	18	,	0	,	1	,	4	,	2.5	,	2		
381	,	18	,	0	,	1	,	3	,	2	,	5		
382	,	17	,	0	,	1	,	1	,	1	,	3		
383	,	19	,	1	,	1	,	3	,	2	,	5		
384	,	18	,	1	,	4	,	3	,	3.5	,	3		
385	,	18	,	0	,	1	,	3	,	2	,	4		
386	,	18	,	0	,	2	,	2	,	2	,	5		
387	,	19	,	1	,	1	,	2	,	1.5	,	5		
388	,	18	,	0	,	1	,	1	,	1	,	1		
389	,	18	,	1	,	1	,	1	,	1	,	5		
390	,	20	,	2	,	4	,	5	,	4.5	,	4		
391	,	17	,	0	,	3	,	4	,	3.5	,	2		
392	,	21	,	3	,	3	,	3	,	3	,	3		
393	,	18	,	0	,	3	,	4	,	3.5	,	5		
394	,	19	,	0	,	3	,	3	,	3	,	5		
